ELEVATION,INFLOW,OUTFLOW,year,month,d
1086.43,13600.0,9720,2019,2,19
1086.53,13300.0,9940,2019,2,20
1086.72,13700.0,8590,2019,2,21
1086.87,15200.0,8790,2019,2,22
1087.04,14500.0,7980,2019,2,23
1087.22,12700.0,8070,2019,2,24
1087.45,13300.0,6390,2019,2,25
1087.62,13500.0,6480,2019,2,26
1087.79,13100.0,5450,2019,2,27
1087.97,15000.0,5850,2019,2,28
1088.01,13100.0,13300,2019,3,1
1088.05,12300.0,13200,2019,3,2
1088.2,11400.0,10500,2019,3,3
1088.35,13100.0,11200,2019,3,4
1088.43,13100.0,10300,2019,3,5
1088.55,13300.0,12200,2019,3,6
1088.71,13100.0,11700,2019,3,7
1088.89,13200.0,10200,2019,3,8
1089.06,12600.0,9380,2019,3,9
1089.2,11500.0,10100,2019,3,10
1089.27,13200.0,13600,2019,3,11
1089.23,13200.0,13800,2019,3,12
1089.28,13200.0,13800,2019,3,13
1089.31,13100.0,13800,2019,3,14
1089.34,13400.0,13900,2019,3,15
1089.41,12400.0,11500,2019,3,16
1089.5,11800.0,11600,2019,3,17
1089.54,13600.0,35400,2019,3,18
1089.56,12900.0,12200,2019,3,19
1089.62,13100.0,12500,2019,3,20
1089.64,13200.0,13200,2019,3,21
1089.66,12600.0,14200,2019,3,22
1089.7,12800.0,11700,2019,3,23
1089.82,11500.0,10500,2019,3,24
1089.91,13100.0,10600,2019,3,25
1089.95,13700.0,11800,2019,3,26
1089.99,13300.0,12100,2019,3,27
1090.03,13600.0,12900,2019,3,28
1090.09,13400.0,12200,2019,3,29
1090.15,12600.0,10900,2019,3,30
1090.24,11800.0,10600,2019,3,31
1090.23,12100.0,16100,2019,4,1
1090.11,12400.0,17600,2019,4,2
1090.02,12200.0,17400,2019,4,3
1089.9,11800.0,18200,2019,4,4
1089.84,12500.0,16300,2019,4,5
1089.84,11400.0,13600,2019,4,6
1089.85,10900.0,12000,2019,4,7
1089.82,12500.0,15200,2019,4,8
1089.74,12300.0,16100,2019,4,9
1089.62,11800.0,15700,2019,4,10
1089.55,12200.0,16500,2019,4,11
1089.47,12500.0,16500,2019,4,12
1089.48,11900.0,13500,2019,4,13
1089.48,11400.0,11800,2019,4,14
1089.44,12600.0,14400,2019,4,15
1089.38,12200.0,14600,2019,4,16
1089.33,11100.0,15700,2019,4,17
1089.24,11900.0,17200,2019,4,18
1089.2,12600.0,15300,2019,4,19
1089.19,12000.0,12400,2019,4,20
1089.25,11700.0,11800,2019,4,21
1089.24,12700.0,14500,2019,4,22
1089.19,12500.0,15000,2019,4,23
1089.11,12500.0,16500,2019,4,24
1089.06,12600.0,16700,2019,4,25
1089.01,12000.0,14800,2019,4,26
1089.02,10800.0,14000,2019,4,27
1089.01,11700.0,14800,2019,4,28
1089.01,12500.0,15200,2019,4,29
1088.95,12200.0,15500,2019,4,30
1088.89,12000.0,15700,2019,5,1
1088.86,11900.0,15500,2019,5,2
1088.79,12100.0,17000,2019,5,3
1088.7,10900.0,17100,2019,5,4
1088.67,10800.0,14300,2019,5,5
1088.59,11900.0,15800,2019,5,6
1088.52,12100.0,17100,2019,5,7
1088.36,12100.0,17400,2019,5,8
1088.15,12100.0,19200,2019,5,9
1088.2,12200.0,17700,2019,5,10
1088.2,10800.0,13800,2019,5,11
1088.23,10800.0,12500,2019,5,12
1088.19,12000.0,15300,2019,5,13
1088.1,11900.0,15500,2019,5,14
1087.98,12200.0,16500,2019,5,15
1087.91,12100.0,15900,2019,5,16
1087.86,12100.0,14600,2019,5,17
1087.79,10900.0,14800,2019,5,18
1087.76,10800.0,13300,2019,5,19
1087.71,12100.0,15200,2019,5,20
1087.64,12100.0,16200,2019,5,21
1087.53,11900.0,16700,2019,5,22
1087.31,12200.0,19500,2019,5,23
1087.15,12000.0,20500,2019,5,24
1087.09,10800.0,14800,2019,5,25
1087.01,10800.0,14600,2019,5,26
1086.97,10700.0,14300,2019,5,27
1086.84,12000.0,18300,2019,5,28
1086.7,12100.0,17800,2019,5,29
1086.56,12200.0,17200,2019,5,30
1086.48,12200.0,15200,2019,5,31
1086.4,10200.0,16500,2019,6,1
1086.42,10000.0,12700,2019,6,2
1086.26,14200.0,19700,2019,6,3
1086.07,13900.0,19600,2019,6,4
1085.94,14200.0,18400,2019,6,5
1085.79,13900.0,18700,2019,6,6
1085.69,14400.0,17200,2019,6,7
1085.73,10000.0,14400,2019,6,8
1085.72,10000.0,12000,2019,6,9
1085.69,14100.0,15800,2019,6,10
1085.56,13900.0,16200,2019,6,11
1085.46,14200.0,15800,2019,6,12
1085.39,14000.0,15800,2019,6,13
1085.42,14200.0,13300,2019,6,14
1085.45,10000.0,12200,2019,6,15
1085.51,10000.0,11300,2019,6,16
1085.45,14200.0,15300,2019,6,17
1085.28,14500.0,17300,2019,6,18
1085.12,14300.0,16500,2019,6,19
1085.05,14200.0,16800,2019,6,20
1085.03,14600.0,15400,2019,6,21
1085.05,10300.0,12300,2019,6,22
1085.1,10300.0,11400,2019,6,23
1085.04,14400.0,15200,2019,6,24
1084.9,14400.0,16200,2019,6,25
1084.77,14400.0,15100,2019,6,26
1084.72,14200.0,16300,2019,6,27
1084.65,14100.0,15600,2019,6,28
1084.63,10300.0,14000,2019,6,29
1084.71,10200.0,11700,2019,6,30
1084.65,14300.0,15200,2019,7,1
1084.53,14200.0,15200,2019,7,2
1084.41,14500.0,15000,2019,7,3
1084.39,13500.0,14000,2019,7,4
1084.35,14200.0,15200,2019,7,5
1084.39,13000.0,12600,2019,7,6
1084.4,12900.0,11100,2019,7,7
1084.37,14400.0,14300,2019,7,8
1084.32,12800.0,14700,2019,7,9
1084.28,14300.0,14400,2019,7,10
1084.25,14700.0,14300,2019,7,11
1084.21,14400.0,15200,2019,7,12
1084.23,10900.0,13700,2019,7,13
1084.27,10900.0,12100,2019,7,14
1084.2,14700.0,17100,2019,7,15
1084.01,15400.0,17000,2019,7,16
1083.84,14400.0,16500,2019,7,17
1083.78,14800.0,17000,2019,7,18
1083.72,15100.0,16200,2019,7,19
1083.73,11000.0,13400,2019,7,20
1083.76,11000.0,12900,2019,7,21
1083.7,14700.0,16000,2019,7,22
1083.54,14900.0,16800,2019,7,23
1083.45,16600.0,17400,2019,7,24
1083.32,15800.0,18100,2019,7,25
1083.25,16200.0,18200,2019,7,26
1083.27,10900.0,15400,2019,7,27
1083.3,10900.0,14600,2019,7,28
1083.17,15200.0,18300,2019,7,29
1082.97,15200.0,17400,2019,7,30
1082.82,15200.0,17600,2019,7,31
1082.81,15700.0,16500,2019,8,1
1082.79,16200.0,15300,2019,8,2
1082.87,11600.0,11600,2019,8,3
1082.99,11600.0,10500,2019,8,4
1083.02,16100.0,13400,2019,8,5
1082.97,15800.0,13200,2019,8,6
1082.95,16000.0,13200,2019,8,7
1082.98,15900.0,13500,2019,8,8
1083.01,15300.0,12800,2019,8,9
1083.09,11400.0,11600,2019,8,10
1083.17,11500.0,10800,2019,8,11
1083.16,15700.0,13900,2019,8,12
1083.1,14700.0,13200,2019,8,13
1083.06,15900.0,13300,2019,8,14
1083.07,16000.0,13900,2019,8,15
1083.11,16300.0,13900,2019,8,16
1083.21,11600.0,10300,2019,8,17
1083.31,11600.0,10600,2019,8,18
1083.34,15800.0,13200,2019,8,19
1083.26,16100.0,13700,2019,8,20
1083.21,15900.0,13300,2019,8,21
1083.23,16000.0,13800,2019,8,22
1083.26,15800.0,13200,2019,8,23
1083.35,11600.0,11100,2019,8,24
1083.43,11600.0,11900,2019,8,25
1083.44,15900.0,14100,2019,8,26
1083.36,16000.0,14500,2019,8,27
1083.29,15600.0,14500,2019,8,28
1083.31,15900.0,14200,2019,8,29
1083.37,15900.0,13400,2019,8,30
1083.45,11600.0,11900,2019,8,31
1083.51,10300.0,11400,2019,9,1
1083.57,10600.0,13500,2019,9,2
1083.51,11700.0,13200,2019,9,3
1083.38,12700.0,13600,2019,9,4
1083.32,12100.0,13700,2019,9,5
1083.36,11900.0,10100,2019,9,6
1083.44,11600.0,8750,2019,9,7
1083.47,9300.0,9320,2019,9,8
1083.48,11800.0,10400,2019,9,9
1083.43,11700.0,11300,2019,9,10
1083.37,11700.0,11700,2019,9,11
1083.32,11500.0,13100,2019,9,12
1083.27,12100.0,12600,2019,9,13
1083.28,11900.0,10500,2019,9,14
1083.26,10600.0,11700,2019,9,15
1083.22,11800.0,12400,2019,9,16
1083.2,11800.0,12000,2019,9,17
1083.15,11900.0,12000,2019,9,18
1083.1,11900.0,12800,2019,9,19
1083.07,12000.0,12200,2019,9,20
1083.1,11400.0,10300,2019,9,21
1083.08,10200.0,11100,2019,9,22
1083.03,12100.0,12700,2019,9,23
1083.03,11900.0,12400,2019,9,24
1082.92,12000.0,14000,2019,9,25
1082.92,12000.0,12200,2019,9,26
1082.93,12000.0,11400,2019,9,27
1082.92,11700.0,9960,2019,9,28
1082.97,10200.0,9350,2019,9,29
1083.0,11900.0,11000,2019,9,30
1083.05,10500.0,8890,2019,10,1
1083.07,10400.0,8560,2019,10,2
1083.17,10000.0,7500,2019,10,3
1083.3,10200.0,4820,2019,10,4
1083.41,9800.0,5190,2019,10,5
1083.51,9200.0,5410,2019,10,6
1083.51,10900.0,10900,2019,10,7
1083.43,10600.0,11600,2019,10,8
1083.39,10600.0,11700,2019,10,9
1083.27,10600.0,12500,2019,10,10
1083.24,10500.0,10800,2019,10,11
1083.22,10100.0,10600,2019,10,12
1083.23,8900.0,9810,2019,10,13
1083.22,10200.0,10600,2019,10,14
1083.2,10300.0,10900,2019,10,15
1083.14,10300.0,12300,2019,10,16
1083.06,10200.0,12100,2019,10,17
1083.04,10100.0,11100,2019,10,18
1083.06,10100.0,9450,2019,10,19
1083.06,8800.0,9570,2019,10,20
1083.06,10400.0,10300,2019,10,21
1083.03,10500.0,11200,2019,10,22
1082.98,10500.0,11800,2019,10,23
1082.87,10400.0,12600,2019,10,24
1082.89,10400.0,10900,2019,10,25
1082.86,9700.0,9760,2019,10,26
1082.92,9100.0,8960,2019,10,27
1082.82,10400.0,11300,2019,10,28
1082.84,10500.0,10900,2019,10,29
1082.69,10400.0,11700,2019,10,30
1082.61,10300.0,12500,2019,10,31
1082.63,11000.0,10800,2019,11,1
1082.65,10000.0,9350,2019,11,2
1082.74,9400.0,7340,2019,11,3
1082.73,10900.0,10800,2019,11,4
1082.74,10800.0,10900,2019,11,5
1082.71,11100.0,10300,2019,11,6
1082.73,11200.0,10300,2019,11,7
1082.76,11000.0,9800,2019,11,8
1082.83,10200.0,8540,2019,11,9
1082.89,9400.0,9010,2019,11,10
1082.95,10800.0,8960,2019,11,11
1082.99,10800.0,9510,2019,11,12
1082.96,10500.0,9270,2019,11,13
1082.97,10800.0,10200,2019,11,14
1083.01,10700.0,9510,2019,11,15
1083.07,9500.0,8290,2019,11,16
1083.12,9300.0,8821,2019,11,17
1083.17,10600.0,9462,2019,11,18
1083.24,11000.0,9648,2019,11,19
1083.35,11100.0,9910,2019,11,20
1083.43,11000.0,9948,2019,11,21
1083.49,11000.0,9885,2019,11,22
1083.56,9900.0,8814,2019,11,23
1083.62,9500.0,9068,2019,11,24
1083.66,11100.0,9360,2019,11,25
1083.67,11100.0,10300,2019,11,26
1083.62,8500.0,7610,2019,11,27
1083.73,9300.0,9920,2019,11,28
1083.75,11000.0,6280,2019,11,29
1083.85,10000.0,6530,2019,11,30
1083.89,10700.0,7700,2019,12,1
1084.04,12600.0,6440,2019,12,2
1084.14,12700.0,5390,2019,12,3
1084.36,12300.0,4820,2019,12,4
1084.55,12800.0,5220,2019,12,5
1084.82,12600.0,4720,2019,12,6
1084.99,12300.0,3650,2019,12,7
1085.23,10800.0,4830,2019,12,8
1085.46,12600.0,3490,2019,12,9
1085.69,12600.0,4190,2019,12,10
1085.83,10400.0,3980,2019,12,11
1086.07,12600.0,3340,2019,12,12
1086.31,12600.0,3310,2019,12,13
1086.55,11900.0,2790,2019,12,14
1086.84,9700.0,3000,2019,12,15
1087.06,12500.0,3200,2019,12,16
1087.29,13000.0,3230,2019,12,17
1087.48,12900.0,3140,2019,12,18
1087.73,12900.0,2550,2019,12,19
1087.98,12700.0,2940,2019,12,20
1088.23,12400.0,2120,2019,12,21
1088.46,11100.0,3040,2019,12,22
1088.71,12600.0,2450,2019,12,23
1088.94,12300.0,2880,2019,12,24
1089.17,10300.0,3500,2019,12,25
1089.35,12500.0,3160,2019,12,26
1089.61,12600.0,2140,2019,12,27
1089.81,12200.0,2010,2019,12,28
1090.02,10500.0,2840,2019,12,29
1090.28,11900.0,2240,2019,12,30
1090.49,12200.0,2410,2019,12,31
1090.64,10600.0,5460,2020,1,1
1090.74,12700.0,7230,2020,1,2
1090.84,12500.0,7850,2020,1,3
1090.94,12400.0,6480,2020,1,4
1091.06,10400.0,8100,2020,1,5
1091.19,12400.0,6560,2020,1,6
1091.37,12500.0,4970,2020,1,7
1091.47,12700.0,6618,2020,1,8
1091.63,12700.0,6564,2020,1,9
1091.77,12600.0,5704,2020,1,10
1091.98,12000.0,4412,2020,1,11
1092.12,10800.0,5187,2020,1,12
1092.3,12700.0,5234,2020,1,13
1092.46,12600.0,5793,2020,1,14
1092.56,12900.0,6792,2020,1,15
1092.69,12700.0,6680,2020,1,16
1092.85,13000.0,5807,2020,1,17
1093.04,12500.0,4760,2020,1,18
1093.24,11100.0,5520,2020,1,19
1093.37,13000.0,6900,2020,1,20
1093.45,12900.0,6940,2020,1,21
1093.58,12900.0,7570,2020,1,22
1093.72,10800.0,7820,2020,1,23
1093.83,12800.0,8020,2020,1,24
1093.96,12500.0,6770,2020,1,25
1094.06,10900.0,7410,2020,1,26
1094.23,12600.0,6890,2020,1,27
1094.35,12700.0,7090,2020,1,28
1094.44,12800.0,8330,2020,1,29
1094.54,12700.0,7770,2020,1,30
1094.68,12700.0,6857,2020,1,31
1094.78,10700.0,8910,2020,2,1
1094.79,10300.0,9650,2020,2,2
1094.85,12300.0,11500,2020,2,3
1094.82,12300.0,11700,2020,2,4
1094.83,12300.0,10700,2020,2,5
1094.85,11800.0,10100,2020,2,6
1094.95,12100.0,9630,2020,2,7
1095.04,11000.0,6990,2020,2,8
1095.09,9900.0,8420,2020,2,9
1095.19,12000.0,9060,2020,2,10
1095.21,12200.0,9850,2020,2,11
1095.19,12000.0,11300,2020,2,12
1095.21,12000.0,10800,2020,2,13
1095.28,12800.0,9480,2020,2,14
1095.38,11300.0,8230,2020,2,15
1095.48,10500.0,9480,2020,2,16
1095.56,11900.0,8310,2020,2,17
1095.58,12100.0,8730,2020,2,18
1095.66,12500.0,7950,2020,2,19
1095.69,12500.0,10600,2020,2,20
1095.73,12500.0,10900,2020,2,21
1095.87,11100.0,9000,2020,2,22
1095.97,5500.0,9160,2020,2,23
1096.02,12400.0,10200,2020,2,24
1096.02,12300.0,10500,2020,2,25
1096.03,12400.0,10500,2020,2,26
1096.1,12300.0,11000,2020,2,27
1096.15,12300.0,10483,2020,2,28
1096.38,10100.0,11200,2020,3,1
1096.29,11700.0,15000,2020,3,2
1096.22,11400.0,14600,2020,3,3
1096.14,11600.0,15400,2020,3,4
1096.07,11600.0,15900,2020,3,5
1096.0,11700.0,15100,2020,3,6
1095.96,10900.0,13400,2020,3,7
1095.89,10000.0,14800,2020,3,8
1095.78,10100.0,16200,2020,3,9
1095.75,11700.0,13600,2020,3,10
1095.78,11700.0,12300,2020,3,11
1095.78,12000.0,12700,2020,3,12
1095.99,12000.0,6600,2020,3,13
1096.24,11500.0,4790,2020,3,14
1096.41,10000.0,5790,2020,3,15
1096.53,11500.0,6950,2020,3,16
1096.66,13200.0,6760,2020,3,17
1096.87,9600.0,3940,2020,3,18
1097.12,12000.0,3000,2020,3,19
1097.41,11800.0,2760,2020,3,20
1097.68,11200.0,2330,2020,3,21
1097.94,9800.0,2680,2020,3,22
1098.09,11700.0,6830,2020,3,23
1098.19,11600.0,7510,2020,3,24
1098.24,11800.0,7830,2020,3,25
1098.37,11800.0,7550,2020,3,26
1098.46,11700.0,8020,2020,3,27
1098.56,11300.0,8770,2020,3,28
1098.62,10000.0,10400,2020,3,29
1098.65,11700.0,12500,2020,3,30
1098.59,11500.0,13700,2020,3,31
1098.5,11618.0,14700,2020,4,1
1098.41,14734.0,17800,2020,4,2
1098.28,12163.0,17400,2020,4,3
1098.19,11356.0,14400,2020,4,4
1098.12,12020.0,14600,2020,4,5
1097.97,11776.0,17700,2020,4,6
1097.81,11680.0,18000,2020,4,7
1097.59,8532.0,18100,2020,4,8
1097.47,12593.0,17300,2020,4,9
1097.42,12875.0,13900,2020,4,10
1097.41,12262.0,11600,2020,4,11
1097.45,13308.0,9990,2020,4,12
1097.47,13864.0,12200,2020,4,13
1097.42,10169.0,11100,2020,4,14
1097.39,11305.0,11699,2020,4,15
1097.42,14354.0,11542,2020,4,16
1097.42,12245.0,10976,2020,4,17
1097.49,12777.0,8319,2020,4,18
1097.57,13549.0,8591,2020,4,19
1097.59,14818.0,12505,2020,4,20
1097.5,11454.0,14484,2020,4,21
1097.34,10315.0,16600,2020,4,22
1097.21,12222.0,17358,2020,4,23
1097.09,11876.0,15997,2020,4,24
1097.07,13897.0,13651,2020,4,25
1097.02,12093.0,12957,2020,4,26
1096.96,12347.0,14255,2020,4,27
1096.87,12930.0,15895,2020,4,28
1096.61,9899.0,20421,2020,4,29
1096.39,11639.0,21046,2020,4,30
1096.22,11493.0,18051,2020,5,1
1096.15,12324.0,14062,2020,5,2
1096.08,12687.0,14543,2020,5,3
1095.9,11824.0,19000,2020,5,4
1095.7,11751.0,19401,2020,5,5
1095.52,10802.0,17864,2020,5,6
1095.29,10566.0,19838,2020,5,7
1095.06,10249.0,20015,2020,5,8
1094.92,11727.0,16563,2020,5,9
1094.82,12127.0,15539,2020,5,10
1094.62,8279.0,15929,2020,5,11
1094.49,11674.0,16636,2020,5,12
1094.37,12030.0,15894,2020,5,13
1094.21,10334.0,16309,2020,5,14
1094.09,11566.0,15987,2020,5,15
1094.0,11340.0,14135,2020,5,16
1093.9,10917.0,14274,2020,5,17
1093.74,9987.0,15059,2020,5,18
1093.6,10679.0,15621,2020,5,19
1093.45,9277.0,15116,2020,5,20
1093.29,12520.0,18524,2020,5,21
1093.13,10222.0,16164,2020,5,22
1093.01,12111.0,16026,2020,5,23
1092.87,10184.0,15715,2020,5,24
1092.68,10788.0,17901,2020,5,25
1092.45,11182.0,20430,2020,5,26
1092.13,7912.0,21410,2020,5,27
1091.88,10801.0,21070,2020,5,28
1091.63,10769.0,20997,2020,5,29
1091.47,11123.0,17087,2020,5,30
1091.32,11299.0,16802,2020,5,31
1091.17,12543.0,17834,2020,6,1
1091.01,10523.0,16323,2020,6,2
1090.81,10412.0,17800,2020,6,3
1090.64,13064.0,19437,2020,6,4
1090.46,11849.0,18194,2020,6,5
1090.37,10976.0,13645,2020,6,6
1090.37,13386.0,11845,2020,6,7
1090.24,10181.0,14400,2020,6,8
1090.06,9298.0,16234,2020,6,9
1089.87,10458.0,17369,2020,6,10
1089.63,10504.0,20116,2020,6,11
1089.45,11518.0,17881,2020,6,12
1089.42,13242.0,13171,2020,6,13
1089.38,13817.0,13856,2020,6,14
1089.24,11995.0,17265,2020,6,15
1089.01,9222.0,17700,2020,6,16
1088.81,9736.0,17296,2020,6,17
1088.69,12707.0,16849,2020,6,18
1088.55,11667.0,16409,2020,6,19
1088.45,12274.0,14918,2020,6,20
1088.35,12165.0,15416,2020,6,21
1088.18,11881.0,18245,2020,6,22
1087.97,9581.0,17464,2020,6,23
1087.75,9853.0,17800,2020,6,24
1087.57,10777.0,17600,2020,6,25
1087.48,14482.0,16541,2020,6,26
1087.42,11903.0,13407,2020,6,27
1087.3,9968.0,13695,2020,6,28
1087.22,13859.0,15878,2020,6,29
1087.07,9865.0,15094,2020,6,30
1086.88,8862.0,15455,2020,7,1
1086.72,11477.0,16468,2020,7,2
1086.63,13158.0,15460,2020,7,3
1086.62,15071.0,13709,2020,7,4
1086.71,19354.0,13180,2020,7,5
1086.71,18007.0,16119,2020,7,6
1086.36,8128.0,14775,2020,7,7
1086.21,10027.0,14157,2020,7,8
1086.12,14732.0,16450,2020,7,9
1086.06,14267.0,15461,2020,7,10
1086.02,14484.0,14069,2020,7,11
1086.02,14536.0,12676,2020,7,12
1085.95,13113.0,14389,2020,7,13
1085.8,10117.0,15118,2020,7,14
1085.67,9988.0,13897,2020,7,15
1085.58,13632.0,14958,2020,7,16
1085.54,14637.0,14821,2020,7,17
1085.54,14607.0,12740,2020,7,18
1085.55,15124.0,12666,2020,7,19
1085.56,14035.0,11642,2020,7,20
1085.41,10424.0,15449,2020,7,21
1085.24,10283.0,15827,2020,7,22
1085.16,13421.0,15216,2020,7,23
1085.12,15270.0,14941,2020,7,24
1085.1,14034.0,13209,2020,7,25
1085.11,16086.0,13715,2020,7,26
1085.04,14022.0,15267,2020,7,27
1084.91,11189.0,15086,2020,7,28
1084.73,10443.0,16454,2020,7,29
1084.67,13403.0,14050,2020,7,30
1084.63,13100.0,15894,2020,7,31
1084.56,12914.0,14100,2020,8,1
1084.57,14546.0,12100,2020,8,2
1084.48,14038.0,14740,2020,8,3
1084.34,10948.0,15300,2020,8,4
1084.23,11476.0,14202,2020,8,5
1084.21,15310.0,14300,2020,8,6
1084.19,14592.0,13588,2020,8,7
1084.23,17158.0,13016,2020,8,8
1084.32,17324.0,11700,2020,8,9
1084.26,14401.0,15062,2020,8,10
1084.14,11796.0,15097,2020,8,11
1084.02,12704.0,16041,2020,8,12
1083.95,16157.0,17277,2020,8,13
1083.91,16337.0,15908,2020,8,14
1083.94,16766.0,13663,2020,8,15
1083.98,17539.0,13981,2020,8,16
1083.95,16451.0,15469,2020,8,17
1083.78,11838.0,17269,2020,8,18
1083.69,12788.0,14605,2020,8,19
1083.69,16737.0,14674,2020,8,20
1083.71,15329.0,12242,2020,8,21
1083.79,17151.0,11398,2020,8,22
1083.88,17448.0,11838,2020,8,23
1083.86,14089.0,13200,2020,8,24
1083.86,14171.0,12100,2020,8,25
1083.8,12069.0,12700,2020,8,26
1083.78,16071.0,14600,2020,8,27
1083.81,15942.0,12900,2020,8,28
1083.9,16052.0,9810,2020,8,29
1084.02,16294.0,9000,2020,8,30
1084.04,15615.0,12600,2020,8,31
1084.05,10895.0,9050,2020,9,1
1084.07,12400.0,8990,2020,9,2
1084.21,14813.0,6496,2020,9,3
1084.25,11339.0,7956,2020,9,4
1084.27,11722.0,8857,2020,9,5
1084.2,12270.0,13750,2020,9,6
1084.08,10672.0,14300,2020,9,7
1084.03,9788.0,10225,2020,9,8
1083.97,9035.0,8942,2020,9,9
1083.9,10798.0,12200,2020,9,10
1083.86,10185.0,10600,2020,9,11
1083.88,13313.0,10500,2020,9,12
1083.88,11869.0,10200,2020,9,13
1083.84,11277.0,11200,2020,9,14
1083.82,12043.0,11400,2020,9,15
1083.73,10456.0,12600,2020,9,16
1083.66,11852.0,12800,2020,9,17
1083.6,10853.0,11800,2020,9,18
1083.64,11886.0,8560,2020,9,19
1083.64,11554.0,9920,2020,9,20
1083.58,11216.0,12200,2020,9,21
1083.55,11283.0,11200,2020,9,22
1083.51,10891.0,10754,2020,9,23
1083.44,10520.0,12400,2020,9,24
1083.39,11175.0,11600,2020,9,25
1083.41,12047.0,9260,2020,9,26
1083.44,11715.0,9020,2020,9,27
1083.36,10310.0,12404,2020,9,28
1083.26,10478.0,13100,2020,9,29
1083.21,11017.0,11100,2020,9,30
1083.12,9686.0,12600,2020,10,1
1083.1,11310.0,11000,2020,10,2
1083.16,11916.0,7350,2020,10,3
1083.22,11921.0,7920,2020,10,4
1083.18,10892.0,11700,2020,10,5
1083.15,11478.0,11200,2020,10,6
1083.12,11425.0,11234,2020,10,7
1083.09,11604.0,11300,2020,10,8
1083.1,11265.0,9849,2020,10,9
1083.13,10616.0,7680,2020,10,10
1083.26,13906.0,6720,2020,10,11
1083.16,10652.0,13600,2020,10,12
1083.07,10760.0,13700,2020,10,13
1082.97,11544.0,13700,2020,10,14
1082.88,11208.0,14200,2020,10,15
1082.78,10924.0,13900,2020,10,16
1082.78,12234.0,10900,2020,10,17
1082.76,10778.0,10600,2020,10,18
1082.68,11367.0,13800,2020,10,19
1082.57,11655.0,15200,2020,10,20
1082.46,10166.0,13700,2020,10,21
1082.38,11994.0,14400,2020,10,22
1082.31,11597.0,13500,2020,10,23
1082.28,10642.0,10400,2020,10,24
1082.34,14541.0,10600,2020,10,25
1082.21,7035.0,11700,2020,10,26
1082.09,10296.0,14400,2020,10,27
1081.98,9521.0,13100,2020,10,28
1081.94,12006.0,12900,2020,10,29
1081.88,11376.0,11900,2020,10,30
1081.88,12061.0,10800,2020,10,31
1081.84,11651.0,11984,2020,11,1
1081.78,13096.0,14500,2020,11,2
1081.69,12016.0,14500,2020,11,3
1081.59,9343.0,12900,2020,11,4
1081.55,13835.0,14200,2020,11,5
1081.54,12897.0,12200,2020,11,6
1081.56,11196.0,8900,2020,11,7
1081.57,9912.0,8700,2020,11,8
1081.55,13010.0,12300,2020,11,9
1081.49,11982.0,13500,2020,11,10
1081.41,10901.0,13500,2020,11,11
1081.33,11728.0,14300,2020,11,12
1081.27,11586.0,13100,2020,11,13
1081.26,12658.0,11500,2020,11,14
1081.32,13931.0,10100,2020,11,15
1081.29,11751.0,12200,2020,11,16
1081.26,11788.0,11700,2020,11,17
1081.18,10993.0,13600,2020,11,18
1081.16,13318.0,13200,2020,11,19
1081.14,12150.0,11500,2020,11,20
1081.19,12676.0,9360,2020,11,21
1081.22,11762.0,9560,2020,11,22
1081.19,12639.0,12500,2020,11,23
1081.13,11955.0,13500,2020,11,24
1081.08,11401.0,12400,2020,11,25
1081.04,10282.0,11300,2020,11,26
1081.06,13114.0,10900,2020,11,27
1081.06,11817.0,10700,2020,11,28
1081.04,10822.0,10800,2020,11,29
1081.07,13384.0,10600,2020,11,30
1081.19,13351.0,6940,2020,12,1
1081.17,7688.0,7800,2020,12,2
1081.26,13424.0,8130,2020,12,3
1081.38,13732.0,7230,2020,12,4
1081.54,13430.0,5450,2020,12,5
1081.69,14246.0,6320,2020,12,6
1081.8,13887.0,8040,2020,12,7
1081.86,12012.0,8320,2020,12,8
1081.94,12822.0,8540,2020,12,9
1082.01,12295.0,8050,2020,12,10
1082.12,13819.0,7710,2020,12,11
1082.26,14285.0,6860,2020,12,12
1082.3,10827.0,8230,2020,12,13
1082.47,16201.0,7230,2020,12,14
1082.55,11481.0,7300,2020,12,15
1082.61,11175.0,7485,2020,12,16
1082.71,13892.0,8060,2020,12,17
1082.81,12786.0,7500,2020,12,18
1082.96,14816.0,6850,2020,12,19
1083.09,14125.0,7280,2020,12,20
1083.19,13356.0,8060,2020,12,21
1083.24,12185.0,9050,2020,12,22
1083.3,12922.0,9210,2020,12,23
1083.35,13977.0,10800,2020,12,24
1083.42,12808.0,8540,2020,12,25
1083.52,14031.0,8190,2020,12,26
1083.56,10200.0,9734,2020,12,27
1083.57,12000.0,10000,2020,12,28
1083.62,12000.0,9060,2020,12,29
1083.64,12000.0,9270,2020,12,30
1083.72,12100.0,9140,2020,12,31
1083.79,13955.0,9800,2021,1,1
1083.87,13376.0,9190,2021,1,2
1083.89,12743.0,10700,2021,1,3
1083.96,12491.0,8291,2021,1,4
1084.01,12263.0,9119,2021,1,5
1084.08,13588.0,9382,2021,1,6
1084.16,13396.0,8604,2021,1,7
1084.29,15393.0,8490,2021,1,8
1084.41,13886.0,7560,2021,1,9
1084.53,14687.0,8370,2021,1,10
1084.61,14024.0,9280,2021,1,11
1084.62,10366.0,9360,2021,1,12
1084.69,13667.0,9780,2021,1,13
1084.79,14821.0,9000,2021,1,14
1084.91,14306.0,8000,2021,1,15
1085.04,15891.0,9030,2021,1,16
1085.08,12849.0,10300,2021,1,17
